1,42,42,42,42,4,34,4,1,3,12,43,4,11,12,4,11,12,6,4,0
7,17,4,14,6,7,17,8,30,9,13,4,47,27,4,22,3,42,24,20,1
21,21,42,2,2,4,36,9,10,17,4,47,26,30,13,4,5,9,30,6,0
6,17,9,4,60,7,32,32,6,15,13,4,47,27,4,22,21,42,42,23,1
1,33,3,2,4,47,7,16,26,17,9,4,48,6,32,4,41,26,9,4,0
4,11,7,17,4,48,26,6,37,9,13,4,47,27,4,22,21,1,2,20,1
42,2,2,4,56,17,32,7,17,8,4,47,6,17,12,6,30,4,48,30,0
40,6,30,17,7,30,8,26,17,9,13,4,47,27,4,22,21,3,2,20,1
1,4,5,26,32,32,35,4,47,26,30,13,4,53,17,12,7,30,26,9,0
30,13,4,53,17,12,7,30,26,9,13,4,47,27,4,22,1,24,33,3,1
3,3,24,4,31,30,6,7,12,4,5,7,32,32,4,48,30,4,65,4,0
13,4,5,26,32,45,26,12,7,35,13,4,47,27,4,22,42,2,23,42,1
23,3,2,1,4,48,7,32,6,4,41,8,4,11,12,6,4,42,23,1,0
1,13,4,5,9,8,6,35,12,9,13,4,47,27,4,22,42,23,42,33,1
21,2,24,2,2,4,27,28,7,32,9,17,4,40,32,28,8,4,11,12,0
22,22,13,4,47,7,30,35,9,17,13,4,47,27,4,22,2,24,3,33,1
21,2,42,33,4,5,9,17,12,6,58,6,32,32,9,4,36,9,10,17,0
5,9,17,12,6,58,6,32,32,9,13,4,47,27,4,22,2,33,3,2,1
1,33,23,1,4,34,4,51,26,37,43,32,7,17,8,4,27,28,6,13,0
40,6,30,17,7,30,8,26,17,9,13,4,47,27,4,22,21,3,2,3,1
1,1,2,2,4,11,4,5,9,9,17,6,15,4,40,32,28,8,13,4,0
8,13,4,60,26,35,7,32,26,7,13,4,47,27,4,22,23,21,24,24,1
1,24,24,24,4,11,4,60,26,17,12,7,37,6,4,27,28,6,13,4,0
6,13,4,53,17,12,7,30,26,9,13,4,47,27,4,22,1,24,33,1,1
1,1,2,33,4,31,32,6,17,8,7,32,6,4,31,7,32,32,6,30,0
13,4,31,32,6,17,8,7,32,6,13,4,47,27,4,22,1,21,1,2,1
24,3,1,4,25,7,30,50,10,7,15,4,25,32,54,13,4,34,32,4,0
13,4,34,32,4,47,7,62,9,17,13,4,47,27,4,22,21,2,21,2,1
1,42,23,2,4,38,9,30,12,43,30,26,8,37,6,4,11,43,9,45,0
30,13,4,11,7,32,26,17,7,35,13,4,47,27,4,22,23,22,2,33,1
33,42,3,21,4,51,9,32,32,15,10,9,9,8,4,40,32,28,8,13,0
9,35,4,27,17,37,6,32,6,35,13,4,47,27,4,22,2,2,21,20,1
24,33,3,4,56,17,32,7,17,8,4,47,6,17,12,6,30,4,48,30,0
40,6,30,17,7,30,8,26,17,9,13,4,47,27,4,22,21,3,2,20,1
1,23,1,1,4,51,26,32,32,12,9,45,4,5,7,32,32,4,41,8,0
4,11,7,17,4,25,7,58,32,9,13,4,47,27,4,22,3,20,2,33,1
1,2,20,2,2,4,18,4,25,26,49,9,4,40,32,28,8,13,4,14,0
9,35,4,27,17,37,6,32,6,35,13,4,47,27,4,22,2,2,33,3,1
33,1,3,22,4,11,46,17,30,26,35,6,4,5,7,32,32,13,4,47,0
46,35,4,51,6,26,37,43,12,35,13,4,47,27,4,22,42,33,1,2,1
23,1,2,4,5,9,17,7,30,49,43,4,40,7,15,4,48,30,13,4,0
7,17,4,14,6,7,17,8,30,9,13,4,47,27,4,22,3,42,24,24,1
21,3,3,23,4,51,26,32,32,12,9,45,4,5,7,32,32,4,41,8,0
4,11,7,17,4,25,7,58,32,9,13,4,47,27,4,22,3,20,2,33,1
24,3,42,4,11,4,40,30,9,7,8,10,7,15,13,4,14,9,35,4,0
9,35,4,27,17,37,6,32,6,35,13,4,47,27,4,22,2,2,1,3,1
42,2,21,42,4,18,4,25,26,49,9,4,40,32,28,8,13,4,14,9,0
9,35,4,27,17,37,6,32,6,35,13,4,47,27,4,22,2,2,1,22,1
21,3,20,4,25,26,17,6,4,27,28,6,13,4,14,9,17,37,4,40,0
14,9,17,37,4,40,6,7,49,43,13,4,47,27,4,22,2,20,2,21,1
33,2,2,2,4,11,6,45,46,32,28,6,8,7,4,40,32,28,8,4,0
46,32,28,6,30,4,47,26,12,15,13,4,47,27,4,22,2,21,23,2,1
42,2,1,2,4,34,4,5,9,17,12,49,32,7,26,30,4,25,32,7,0
4,5,9,17,12,49,32,7,26,30,13,4,47,27,4,22,1,24,33,23,1
21,23,22,4,14,9,35,4,47,6,30,30,26,12,9,35,4,5,7,32,0
13,4,47,6,30,30,26,12,9,35,13,4,47,27,4,22,2,24,2,23,1
1,1,2,3,4,51,26,32,32,12,9,45,4,5,7,32,32,4,41,8,0
4,11,7,17,4,25,7,58,32,9,13,4,47,27,4,22,3,20,2,33,1
1,22,2,2,4,38,4,14,9,17,37,4,40,6,7,49,43,4,40,32,0
23,13,4,47,9,16,45,12,9,17,13,4,47,27,4,22,2,21,21,1,1
21,1,33,24,4,11,4,5,9,9,17,6,15,4,40,32,28,8,13,4,0
8,13,4,60,26,35,7,32,26,7,13,4,47,27,4,22,23,21,24,24,1
42,20,42,1,4,11,4,60,6,30,16,9,17,12,4,27,28,6,13,4,0
9,35,4,27,17,37,6,32,6,35,13,4,47,27,4,22,2,2,3,3,1
23,21,3,4,51,9,30,12,9,17,4,25,32,54,13,4,11,7,17,4,0
4,11,7,17,4,48,26,6,37,9,13,4,47,27,4,22,21,1,2,1,1
23,23,42,4,11,9,46,12,43,32,7,17,8,4,5,7,32,32,13,4,0
32,13,4,51,7,15,10,7,30,8,13,4,47,27,4,22,3,42,3,42,1
21,2,21,2,4,34,7,35,12,30,26,8,37,6,4,5,7,32,32,13,0
13,4,11,7,17,4,52,9,35,6,13,4,47,27,4,22,42,1,21,21,1
42,20,42,1,4,11,4,14,7,4,40,30,6,7,4,27,28,6,13,4,0
9,35,4,27,17,37,6,32,6,35,13,4,47,27,4,22,2,2,42,33,1
3,1,3,24,4,47,9,30,30,7,32,4,47,7,17,15,9,17,4,41,0
41,8,13,4,40,9,17,26,12,7,13,4,47,27,4,22,1,22,2,21,1
33,3,23,4,11,45,6,49,12,30,46,16,4,47,6,17,12,6,30,4,0
48,30,13,4,56,30,28,26,17,6,13,4,47,27,4,22,21,33,1,20,1
21,20,20,42,4,11,12,6,28,6,17,35,4,47,30,6,6,50,4,40,0
7,17,12,7,4,47,32,7,30,7,13,4,47,27,4,22,42,2,42,2,1
23,3,21,21,4,56,17,12,6,30,17,7,12,26,9,17,7,32,4,40,0
8,13,4,53,7,50,32,7,17,8,13,4,47,27,4,22,3,33,2,1,1
1,1,42,1,4,31,7,32,32,6,30,26,7,4,40,32,28,8,13,4,0
4,41,9,35,6,28,26,32,32,6,13,4,47,27,4,22,42,33,24,20,1
22,21,22,4,5,7,30,50,6,12,4,11,12,13,4,11,7,17,4,39,0
4,39,30,7,17,49,26,35,49,9,13,4,47,27,4,22,3,1,2,23,1
21,33,21,24,4,5,26,35,35,26,9,17,4,11,12,13,4,11,7,17,0
4,39,30,7,17,49,26,35,49,9,13,4,47,27,4,22,3,1,1,2,1
3,22,42,2,4,25,7,49,26,44,26,49,4,27,28,6,4,11,12,6,0
13,4,11,12,9,49,50,12,9,17,13,4,47,27,4,22,42,21,2,24,1
1,33,3,4,31,30,6,7,12,4,5,7,32,32,4,48,30,13,4,5,0
13,4,5,26,32,45,26,12,7,35,13,4,47,27,4,22,42,2,23,42,1
3,23,3,4,18,4,18,7,35,43,26,17,37,12,9,17,4,40,32,28,0
9,35,4,27,17,37,6,32,6,35,13,4,47,27,4,22,2,2,1,42,1
1,23,22,4,11,12,9,17,6,10,9,9,8,4,11,12,13,4,48,9,0
11,12,13,4,48,9,10,17,6,15,13,4,47,27,4,22,2,21,3,1,1
3,2,23,20,4,34,4,27,26,30,45,9,30,12,4,48,30,13,4,53,0
30,13,4,53,17,12,7,30,26,9,13,4,47,27,4,22,1,24,33,1,1
1,1,42,2,4,34,32,4,47,7,16,26,17,9,4,41,6,7,32,13,0
4,11,7,17,4,40,30,46,17,9,13,4,47,27,4,22,3,2,33,33,1
1,20,42,42,4,3,1,35,12,4,27,28,6,13,4,47,7,45,26,12,0
13,4,47,7,45,26,12,9,32,7,13,4,47,27,4,22,42,2,1,2,1
21,1,23,42,4,53,32,8,4,5,26,8,8,32,6,44,26,6,32,8,0
17,12,7,26,17,4,60,26,6,10,13,4,47,27,4,22,3,2,3,23,1
21,33,3,21,4,38,6,10,45,9,30,12,4,40,32,28,8,13,4,47,0
47,9,35,12,7,4,5,6,35,7,13,4,47,27,4,22,21,33,21,24,1
23,21,2,2,4,38,4,11,6,45,46,32,28,6,8,7,4,40,32,28,0
12,12,7,17,4,40,6,7,49,43,13,4,47,27,4,22,2,21,33,33,1
33,33,2,2,4,36,9,45,7,17,37,7,4,47,7,17,15,9,17,4,0
7,17,9,37,7,4,25,7,30,50,13,4,47,27,4,22,1,23,2,23,1
24,20,23,42,4,29,6,10,4,27,28,6,13,4,41,7,17,49,43,9,0
4,47,46,49,7,16,9,17,37,7,13,4,47,27,4,22,1,24,23,22,1
24,20,20,33,4,31,26,30,7,30,8,4,27,28,6,13,4,14,7,4,0
13,4,14,7,4,52,9,32,32,7,13,4,47,27,4,22,21,2,23,24,1
42,33,42,22,4,40,7,15,4,11,12,13,4,34,16,6,30,15,28,26,0
34,16,6,30,15,28,26,32,32,6,13,4,47,27,4,22,3,33,2,20,1
23,21,42,1,4,21,2,12,43,4,27,28,6,4,11,12,6,4,1,1,0
4,39,30,7,17,49,26,35,49,9,13,4,47,27,4,22,3,1,23,21,1
1,24,23,4,51,9,30,12,9,17,4,25,32,54,13,4,11,7,17,4,0
4,11,7,17,4,48,26,6,37,9,13,4,47,27,4,22,21,1,2,1,1
21,22,4,55,17,26,28,6,30,35,26,12,15,4,27,28,6,13,4,14,0
4,14,9,35,4,31,7,12,9,35,13,4,47,27,4,22,42,2,23,2,1
1,1,42,42,4,31,32,6,17,8,7,32,6,4,31,7,32,32,6,30,0
13,4,31,32,6,17,8,7,32,6,13,4,47,27,4,22,1,21,1,2,1
1,33,1,3,4,41,6,8,10,9,9,8,4,51,10,15,13,4,47,9,0
30,12,6,4,5,7,8,6,30,7,13,4,47,27,4,22,3,22,21,42,1
21,3,21,2,1,4,60,7,32,6,17,49,26,7,4,40,32,28,8,13,0
13,4,60,7,32,6,17,49,26,7,13,4,47,27,4,22,1,23,42,42,1
1,21,23,42,4,40,46,30,32,26,17,37,7,16,6,4,27,28,6,13,0
40,46,30,32,26,17,37,7,16,6,13,4,47,27,4,22,3,2,1,2,1
1,33,20,22,4,27,30,8,6,17,4,18,7,15,4,11,12,6,4,1,0
11,7,49,30,7,16,6,17,12,9,13,4,47,27,4,22,42,20,1,42,1
21,24,2,1,4,5,26,17,37,4,27,28,6,4,11,45,49,4,21,42,0
7,50,6,30,35,44,26,6,32,8,13,4,47,27,4,22,23,23,2,3,1
23,3,2,2,4,40,32,7,49,50,43,7,10,50,4,25,32,7,54,7,0
13,4,48,7,17,28,26,32,32,6,13,4,47,27,4,22,3,42,2,33,1
21,2,2,4,34,4,60,26,7,4,41,7,17,49,43,9,4,25,50,10,0
4,34,35,49,9,17,8,26,8,9,13,4,47,27,4,22,21,2,21,42,1
21,20,42,4,38,6,10,45,9,30,12,4,47,6,17,12,6,30,4,48,0
45,9,30,12,4,40,6,7,49,43,13,4,47,27,4,22,21,33,33,2,1
42,3,20,4,18,4,51,26,32,32,49,30,6,35,12,4,48,30,13,4,0
46,35,7,17,8,4,53,7,50,35,13,4,47,27,4,22,1,23,33,2,1
23,42,21,42,4,18,4,47,7,30,35,9,17,4,11,12,4,11,12,6,0
13,4,36,9,30,30,7,17,49,6,13,4,47,27,4,22,2,42,2,23,1
24,2,2,24,4,39,30,26,7,30,35,4,41,8,4,11,12,6,4,42,0
4,11,7,17,4,48,26,6,37,9,13,4,47,27,4,22,21,1,2,20,1
1,2,2,2,4,55,17,26,28,6,30,35,7,32,4,11,12,46,8,26,0
6,30,35,7,32,4,47,26,12,15,13,4,47,27,4,22,1,33,2,20,1
1,42,20,4,51,26,32,32,35,8,7,32,6,4,5,7,32,32,13,4,0
4,11,7,17,4,5,7,12,6,9,13,4,47,27,4,22,3,3,2,23,1
20,33,42,4,5,7,30,50,6,12,4,11,12,4,11,12,6,4,21,1,0
4,39,30,7,17,49,26,35,49,9,13,4,47,27,4,22,3,1,2,23,1
22,21,42,4,40,32,9,35,35,9,16,4,51,26,32,32,4,41,8,4,0
13,4,11,7,17,4,52,9,35,6,13,4,47,27,4,22,42,1,21,23,1
21,2,1,42,4,40,26,30,49,43,4,41,8,4,11,12,6,4,22,2,0
43,46,32,7,4,60,26,35,12,7,13,4,47,27,4,22,1,22,1,42,1
21,21,2,1,4,11,4,5,9,9,17,6,15,4,40,32,28,8,13,4,0
8,13,4,60,26,35,7,32,26,7,13,4,47,27,4,22,23,21,24,24,1
3,2,2,4,11,4,40,7,32,8,10,26,17,4,27,28,6,13,4,27,0
6,13,4,27,30,49,7,8,26,7,13,4,47,27,4,22,1,2,2,24,1
24,21,24,4,11,12,7,12,6,4,11,12,13,4,11,7,17,12,7,4,0
12,7,4,40,7,30,58,7,30,7,13,4,47,27,4,22,23,1,2,1,1
42,42,2,4,48,6,6,45,4,60,7,32,32,6,15,4,48,30,4,11,0
32,35,4,34,35,12,7,12,6,35,13,4,47,27,4,22,2,21,24,3,1
24,3,24,4,34,4,1,2,12,43,4,11,12,13,4,14,9,35,4,27,0
9,35,4,27,17,37,6,32,6,35,13,4,47,27,4,22,2,2,21,1,1
23,42,33,22,4,5,12,4,48,26,7,58,32,9,4,40,32,28,8,13,0
4,14,7,44,7,15,6,12,12,6,13,4,47,27,4,22,3,42,3,22,1
33,20,42,4,34,4,11,43,7,10,4,27,28,6,13,4,39,30,6,35,0
28,6,13,4,39,30,6,35,17,9,13,4,47,27,4,22,23,24,1,2,1
42,42,21,4,51,7,30,12,54,4,27,28,6,13,4,48,7,17,28,26,0
13,4,48,7,17,28,26,32,32,6,13,4,47,27,4,22,3,42,21,33,1
21,2,20,4,60,26,17,12,7,37,6,4,18,7,15,13,4,38,9,28,0
7,15,13,4,38,9,28,7,12,9,13,4,47,27,4,22,3,22,3,42,1
23,42,2,4,18,4,51,26,32,32,49,30,6,35,12,4,48,30,13,4,0
46,35,7,17,8,4,53,7,50,35,13,4,47,27,4,22,1,23,33,2,1
33,22,2,4,48,6,32,4,5,9,17,12,6,4,47,12,30,13,4,5,0
13,4,5,9,17,12,6,30,6,15,13,4,47,27,4,22,23,22,3,2,1
3,2,20,21,2,4,18,26,17,49,43,6,35,12,6,30,4,41,8,13,0
13,4,36,6,16,6,49,46,32,7,13,4,47,27,4,22,21,42,22,1,1
22,2,33,4,36,43,6,4,11,43,9,45,35,4,27,12,4,5,26,35,0
35,26,9,17,4,60,26,6,62,9,13,4,47,27,4,22,21,33,22,1,1
1,21,1,20,42,4,11,6,7,32,4,40,6,7,49,43,4,40,32,28,0
11,6,7,32,4,40,6,7,49,43,13,4,47,27,4,22,2,24,3,2,1
1,21,23,23,4,18,4,41,7,17,49,43,9,4,60,26,35,12,7,4,0
13,4,25,7,32,16,8,7,32,6,13,4,47,27,4,22,23,42,42,1,1
20,42,42,4,34,32,4,47,7,16,26,17,9,4,41,6,7,32,4,11,0
4,25,7,32,9,4,27,32,12,9,13,4,47,27,4,22,3,23,2,1,1
23,33,23,3,4,40,6,32,4,27,26,30,6,4,25,32,54,13,4,38,0
4,25,32,54,13,4,38,7,45,7,13,4,47,27,4,22,3,42,42,20,1
21,42,3,33,4,40,7,17,49,30,9,44,12,4,18,7,15,13,4,40,0
13,4,40,6,30,50,6,32,6,15,13,4,47,27,4,22,3,24,2,3,1
24,23,42,20,42,4,34,32,4,25,7,35,6,9,4,11,46,26,12,6,0
7,32,16,4,48,6,35,6,30,12,13,4,47,27,4,22,21,21,33,2,1
1,23,23,33,4,11,12,9,17,6,30,26,8,37,6,4,5,7,32,32,0
25,32,6,7,35,7,17,12,9,17,13,4,47,27,4,22,3,42,20,20,1
23,21,3,4,51,9,30,12,9,17,4,25,32,54,13,4,11,7,17,4,0
4,11,7,17,4,48,26,6,37,9,13,4,47,27,4,22,21,1,2,1,1
42,22,1,4,36,9,10,17,4,47,6,17,12,6,30,4,48,30,13,4,0
48,30,13,4,53,57,17,7,30,8,13,4,47,27,4,22,23,2,23,33,1
1,3,2,2,33,4,41,26,28,6,30,35,26,8,6,4,48,30,13,4,0
6,30,16,7,17,4,53,7,50,35,13,4,47,27,4,22,1,3,21,23,1
1,2,24,1,4,11,7,17,12,7,4,41,9,35,7,4,25,32,54,13,0
11,7,17,12,7,4,41,9,35,7,13,4,47,27,4,22,42,3,2,1,1
1,23,22,21,2,4,47,26,12,15,4,47,6,17,12,6,30,4,48,30,0
43,26,17,9,4,51,26,32,32,35,13,4,47,27,4,22,1,24,2,22,1
1,2,21,24,4,18,6,35,12,10,9,9,8,4,40,32,28,8,13,4,0
9,35,4,27,17,37,6,32,6,35,13,4,47,27,4,22,2,2,21,3,1
21,20,2,2,4,38,4,5,7,26,17,4,11,12,4,55,17,26,12,4,0
4,11,7,17,12,7,4,27,17,7,13,4,47,27,4,22,21,24,2,42,1
21,1,2,21,20,4,25,7,49,26,44,26,49,4,47,9,7,35,12,4,0
37,12,9,17,4,40,6,7,49,43,13,4,47,27,4,22,21,33,3,20,1
1,22,42,2,4,34,4,21,2,12,43,4,11,12,13,4,47,43,26,49,0
4,11,12,13,4,47,43,26,49,9,13,4,47,27,4,22,42,22,21,20,1
1,21,3,2,4,31,7,32,32,6,30,26,7,4,27,12,4,36,15,32,0
4,41,26,28,6,30,35,26,8,6,13,4,47,27,4,22,21,42,2,23,1
21,2,20,33,4,38,6,10,45,7,30,50,4,5,7,32,32,4,11,46,0
3,1,13,4,38,6,10,7,30,50,13,4,47,27,4,22,3,42,33,2,1
20,3,33,4,5,9,17,12,6,30,6,15,4,11,12,13,4,11,7,17,0
46,26,35,4,53,58,26,35,45,9,13,4,47,27,4,22,23,3,2,1,1
1,42,20,4,34,4,51,26,32,32,35,8,7,32,6,4,40,32,28,8,0
4,11,7,17,4,5,7,12,6,9,13,4,47,27,4,22,3,3,2,23,1
1,4,5,26,32,32,35,4,47,26,30,13,4,53,17,12,7,30,26,9,0
30,13,4,53,17,12,7,30,26,9,13,4,47,27,4,22,1,24,33,3,1
1,2,21,42,2,4,11,7,17,12,7,4,5,9,17,26,49,7,4,40,0
9,35,4,27,17,37,6,32,6,35,13,4,47,27,4,22,2,2,33,24,1
20,23,2,2,4,27,30,30,9,15,9,4,47,26,30,13,4,31,26,32,0
26,30,13,4,31,26,32,30,9,15,13,4,47,27,4,22,42,2,21,2,1
1,33,3,2,4,47,7,16,26,17,9,4,48,6,32,4,41,26,9,4,0
4,11,7,17,4,48,26,6,37,9,13,4,47,27,4,22,21,1,2,20,1
3,23,2,24,4,14,7,4,52,9,32,32,7,4,60,26,32,32,7,37,0
4,11,7,17,4,48,26,6,37,9,13,4,47,27,4,22,21,1,21,21,1
1,24,42,4,34,4,25,7,32,16,4,47,7,17,15,9,17,4,48,30,0
32,16,4,11,45,30,26,17,37,35,13,4,47,27,4,22,21,21,33,3,1
42,21,42,24,4,34,4,21,17,8,4,11,12,13,4,14,9,17,37,4,0
14,9,17,37,4,40,6,7,49,43,13,4,47,27,4,22,2,20,2,23,1
1,22,21,23,4,47,7,32,32,6,4,40,7,30,49,6,32,9,17,7,0
13,4,47,7,30,32,35,58,7,8,13,4,47,27,4,22,21,2,2,22,1
1,21,23,2,4,5,9,17,12,7,17,7,4,27,28,6,4,11,12,6,0
17,12,7,4,5,9,17,26,49,7,13,4,47,27,4,22,2,3,2,23,1
1,3,42,42,42,4,60,7,32,32,6,15,4,47,6,17,12,6,30,4,0
26,49,12,9,30,28,26,32,32,6,13,4,47,27,4,22,21,23,22,42,1
21,33,33,2,4,25,7,30,50,4,47,6,17,12,6,30,4,48,30,13,0
26,16,26,4,60,7,32,32,6,15,13,4,47,27,4,22,23,2,33,42,1
20,20,1,2,4,36,7,16,45,7,4,27,28,6,13,4,38,9,30,12,0
38,9,30,12,43,30,26,8,37,6,13,4,47,27,4,22,1,23,21,3,1
24,21,42,4,47,6,17,12,6,30,4,48,30,13,4,11,7,17,4,5,0
11,7,17,4,5,7,30,49,9,35,13,4,47,27,4,22,21,2,33,22,1
1,21,1,42,42,4,36,6,49,43,4,47,6,17,12,6,30,4,48,30,0
4,48,30,13,4,25,9,10,7,15,13,4,47,27,4,22,21,2,33,3,1
21,24,42,1,4,11,50,15,45,7,30,50,4,48,30,13,4,36,9,30,0
13,4,36,9,30,30,7,17,49,6,13,4,47,27,4,22,2,42,2,42,1
21,24,21,21,2,4,51,6,7,12,43,6,30,4,41,26,8,37,6,4,0
46,17,7,4,38,26,37,46,6,32,13,4,47,27,4,22,21,33,24,24,1
21,23,3,42,4,39,6,17,12,9,17,4,25,50,10,15,13,4,11,7,0
4,11,7,17,4,48,26,6,37,9,13,4,47,27,4,22,21,1,2,20,1
1,21,23,42,2,4,47,7,30,16,6,32,4,5,9,46,17,12,7,26,0
4,11,7,17,4,48,26,6,37,9,13,4,47,27,4,22,21,1,21,20,1
42,3,2,1,4,29,7,12,6,32,32,7,4,27,28,6,13,4,47,15,0
6,13,4,47,15,45,30,6,35,35,13,4,47,27,4,22,2,24,21,2,1
1,24,22,2,2,4,38,6,10,43,9,45,6,4,11,12,13,4,39,9,0
7,26,17,4,60,7,32,32,6,15,13,4,47,27,4,22,21,24,2,20,1
33,1,2,2,4,11,6,45,46,32,28,6,8,7,4,40,32,28,8,13,0
13,4,60,7,17,4,38,46,15,35,13,4,47,27,4,22,1,3,1,1,1
3,33,2,42,4,5,9,30,6,17,7,4,40,32,28,8,13,4,11,7,0
4,11,7,17,4,48,26,6,37,9,13,4,47,27,4,22,21,1,1,24,1
1,2,1,4,38,4,40,6,7,49,43,4,40,32,28,8,13,4,14,7,0
13,4,14,7,4,51,7,58,30,7,13,4,47,27,4,22,2,33,23,1,1
1,24,42,42,4,51,7,49,26,6,17,8,7,4,48,30,13,4,60,26,0
4,48,30,13,4,60,26,35,12,7,13,4,47,27,4,22,21,2,20,1,1
1,2,1,4,36,9,10,17,4,47,6,17,12,6,30,4,25,50,10,15,0
10,15,13,4,11,7,17,12,6,6,13,4,47,27,4,22,21,2,24,1,1
1,3,42,2,1,4,51,26,17,8,30,15,4,27,28,6,13,4,51,7,0
4,51,7,10,12,43,9,30,17,6,13,4,47,27,4,22,2,21,42,2,1
1,23,3,42,4,38,4,5,9,17,12,6,58,6,32,32,9,4,40,32,0
5,9,17,12,6,58,6,32,32,9,13,4,47,27,4,22,2,33,3,2,1
1,21,42,23,2,4,25,30,7,26,30,26,6,4,27,28,6,13,4,51,0
4,51,7,10,12,43,9,30,17,6,13,4,47,27,4,22,2,21,42,2,1
21,33,42,42,4,34,32,4,47,7,16,26,17,9,4,41,6,7,32,13,0
7,32,13,4,36,46,35,12,26,17,13,4,47,27,4,22,21,24,20,21,1
1,2,22,22,4,34,4,51,9,35,45,26,12,7,32,26,12,15,4,14,0
40,6,30,17,7,30,8,26,17,9,13,4,47,27,4,22,21,3,2,20,1
1,1,20,2,2,4,3,12,43,4,11,12,13,4,41,7,17,49,43,9,0
4,47,46,49,7,16,9,17,37,7,13,4,47,27,4,22,1,24,23,2,1
1,33,42,2,42,4,11,26,6,30,30,7,4,14,7,50,6,35,4,25,0
15,13,4,39,9,17,12,7,17,7,13,4,47,27,4,22,21,23,23,33,1
22,42,1,4,25,7,32,9,16,7,30,4,27,26,30,45,9,30,12,4,0
13,4,47,7,30,32,35,58,7,8,13,4,47,27,4,22,21,2,1,1,1
42,24,2,2,4,14,26,17,8,6,30,9,4,47,7,17,15,9,17,4,0
50,6,4,60,26,32,32,7,37,6,13,4,47,27,4,22,1,23,33,21,1
21,21,2,24,4,18,4,47,9,16,16,9,17,10,6,7,32,12,43,4,0
13,4,27,32,43,7,16,58,30,7,13,4,47,27,4,22,1,20,2,23,1
20,22,42,4,34,4,51,4,11,12,13,4,47,43,46,32,7,4,60,26,0
43,46,32,7,4,60,26,35,12,7,13,4,47,27,4,22,1,22,1,2,1
1,23,42,42,2,4,25,7,57,12,9,17,4,11,12,13,4,25,7,49,0
12,13,4,25,7,49,9,26,16,7,13,4,47,27,4,22,1,23,23,1,1
21,3,2,2,4,5,9,17,46,16,6,17,12,4,40,32,28,8,13,4,0
8,13,4,47,9,17,49,9,30,8,13,4,47,27,4,22,3,42,21,2,1
21,24,2,2,4,25,7,30,50,4,27,28,6,13,4,36,46,35,12,26,0
28,6,13,4,36,46,35,12,26,17,13,4,47,27,4,22,21,24,20,21,1
3,22,2,2,4,25,7,17,7,16,7,4,14,17,13,4,40,7,50,6,0
7,50,6,30,35,44,26,6,32,8,13,4,47,27,4,22,23,23,1,23,1
21,24,22,24,21,4,47,7,58,9,12,4,41,8,13,4,14,7,37,46,0
46,17,7,4,38,26,37,46,6,32,13,4,47,27,4,22,21,33,24,24,1
1,1,2,2,2,4,31,7,30,8,6,17,4,31,30,9,28,6,4,40,0
30,8,6,17,4,31,30,9,28,6,13,4,47,27,4,22,21,20,3,23,1
24,42,33,21,4,47,6,17,12,6,30,4,27,28,6,13,4,51,46,17,0
37,12,9,17,4,40,6,7,49,43,13,4,47,27,4,22,21,33,3,24,1
1,21,21,2,4,18,4,39,9,9,12,43,26,32,32,4,40,32,28,8,0
32,28,8,13,4,27,54,46,35,7,13,4,47,27,4,22,1,24,2,21,1
22,3,2,3,4,47,6,17,12,30,7,32,4,27,28,6,13,4,5,9,0
4,5,9,17,12,49,32,7,26,30,13,4,47,27,4,22,1,24,33,23,1
21,22,2,1,4,14,9,35,4,39,6,32,26,54,4,40,32,28,8,13,0
9,35,4,27,17,37,6,32,6,35,13,4,47,27,4,22,2,2,23,22,1
23,3,2,4,14,7,50,6,10,9,9,8,4,47,6,17,12,6,30,4,0
13,4,14,7,50,6,10,9,9,8,13,4,47,27,4,22,2,24,1,21,1
21,21,2,2,4,34,4,18,26,32,32,9,10,4,11,12,13,4,11,26,0
26,37,17,7,32,4,51,26,32,32,13,4,47,27,4,22,2,24,42,42,1
1,23,3,33,23,4,18,7,35,43,26,17,37,12,9,17,4,40,32,28,0
17,7,4,48,6,32,4,41,6,15,13,4,47,27,4,22,2,21,22,21,1
1,1,23,2,4,40,30,9,7,8,10,7,15,13,4,47,43,46,32,7,0
43,46,32,7,4,60,26,35,12,7,13,4,47,27,4,22,1,22,1,1,1
1,42,3,2,4,39,30,9,9,16,4,41,7,17,49,43,4,18,7,15,0
46,26,35,4,53,58,26,35,45,9,13,4,47,27,4,22,23,3,2,42,1
21,2,23,2,4,38,4,56,16,45,6,30,26,7,32,4,27,28,6,13,0
4,34,32,4,47,6,17,12,30,9,13,4,47,27,4,22,21,21,3,23,1
21,1,20,2,2,4,60,26,49,12,9,30,15,4,40,32,28,8,13,4,0
32,7,17,8,4,51,26,32,32,35,13,4,47,27,4,22,1,23,33,24,1
1,23,21,21,42,4,40,6,7,49,43,4,40,32,28,8,13,4,18,6,0
6,35,12,16,26,17,35,12,6,30,13,4,47,27,4,22,21,33,20,23,1
33,23,23,23,4,36,6,32,6,37,30,7,45,43,4,41,8,13,4,47,0
13,4,47,9,16,16,6,30,49,6,13,4,47,27,4,22,2,2,3,2,1
21,33,3,2,4,14,9,16,26,12,7,4,40,32,28,8,13,4,36,9,0
13,4,36,9,30,30,7,17,49,6,13,4,47,27,4,22,2,42,2,42,1
1,1,3,1,4,18,4,27,28,6,17,46,6,4,14,13,4,14,7,17,0
